SRC-DST
0.125, 0.16
0.7, 0.8
POLYGON
0.19898704616327964,0.5592655594084481
0.4774562163471602,0.5101639260127456
0.4564126834145734,0.39082000055051114
0.5289608109558676,0.3370096593360419
0.6225524714297486,0.402543235504807
0.6880860072035134,0.3089515831099261
0.5009026862557517,0.17788439037739578
0.42835459910945767,0.23169473159186504
0.3815587688725173,0.1989279394679826
0.27624388960234064,0.2995341432353924
0.18265222912845974,0.2340005347506271
0.0633082713502252,0.25504409192021393
0.09136635565534096,0.41416936087886
0.17092896993716394,0.40014032276580225
0.17794348899369286,0.43992163394621375
0.2177248244111044,0.4329071068106848
0.22473934346763333,0.4726884179910963
0.18495800805022175,0.47970294512662526
POLYGON
0.6237665593157824,0.7268613852022617
0.7828918040374284,0.7549194533493775
0.8179644397150732,0.55601290552632
0.9373083167033077,0.5770564626959067
0.9723809523809523,0.3781499067938492
0.7734743560838947,0.3430773195902046
0.7243727792411924,0.6215464897740851
0.6448100922483693,0.6075174516610273
POLYGON
0.10907067629958316,0.83
0.5534157016469792,0.83
0.5534157016469792,0.7088149996971648
0.35144067690525366,0.7088149996971648
0.35144067690525366,0.7492099997981099
0.23025567660241839,0.7492099997981099
0.23025567660241839,0.7088149996971648
0.10907067629958316,0.7088149996971648
END
